Filename	C_1A	C_1B	C_2A	C_2B	C_3A	C_3B	C_4A	C_4B	C_4C	DS_1A	DS_1B	DS_2A	DS_2B	DS_3A	DS_3B	IS_1A	IS_1B	IS_2	IS_3A	IS_3B	IS_3C	MS1_1	MS1_2A	MS1_2B	MS1_3A	MS1_3B	MS1_5A	MS1_5B	MS1_5C	MS1_5D	MS2_1	MS2_2	MS2_3	MS2_4A	MS2_4B	MS2_4C	MS2_4D	P_1A	P_1B	P_2A	P_2B	P_2C	P_3
QC_Shew_11_06_5pt_1_20Jan12_Jaguar_11-09-17	0.001678	0	13.8689	21.559	18.41	20.31	14.94	11.43	19.71	5.086	4.667	402	2371	1.866	1.187	19	18	720.8139	0.059829	0.198718	0.014957	500	534.9	305220	205.027	3278050	-0.001771	0.007194	-1.294	-1.293	25.022	127	711	0	0.0017	0.0818	0.1692	6.7	-6.698	566	476	424	0.056604
QC_Shew_11_06_5pt_1_5Jan12_Jaguar_11-09-17	0.004377	0.014882	35.1365	48.8096	23.25	23.84	18.04	21.03	24.03	4.587	4.963	975	5805	1.593	1.147	3	3	881.4608	0.036008	0.563786	0.147119	6.992	396.4	598425	105.681	3.29E+06	0.008804	0.012474	4.286	4.286	18.651	104.5	879	0.1382	0.2053	0.2688	0.3422	8.4	-8.401	3351	2582	2289	0.030144
QC_Shew_11_06_5pt_2_5Jan12_Jaguar_11-09-18	0.004507	0.012676	34.5804	51.3586	20.96	21.56	16.91	20.64	21.65	4.856	4.269	962	5708	1.6	1.138	8	9	871.7817	0.025602	0.588353	0.146084	7.483	408.65	562190	93.509	3.39E+06	0.008488	0.011992	4.053	4.054	18.913	110.1	870	0.1397	0.2103	0.2776	0.3599	8.49	-8.49	3464	2723	2401	0.03207
QC_Shew_11_06_5pt_3_20Jan12_Jaguar_11-09-17	0.004518	0.001506	13.9558	23.861	18.88	20.63	14.54	10.83	20.38	5.486	4.118	415	2446	1.93	1.204	13	11	720.1103	0.058708	0.217221	0.023483	500	485.7	384020	178.634	4.40E+06	-0.002664	0.00754	-1.568	-1.564	17.495	127.65	704	0	0.003	0.0871	0.1908	6.71	-6.711	632	519	461	0.049892
QC_Shew_11_06_5pt_4_20Jan12_Jaguar_11-09-18	0.001425	0	14.3282	24.5669	17.63	19.34	13.02	10.81	19.97	5.167	3.9	433	2556	1.753	1.134	17	19	703.3677	0.039106	0.243948	0.024209	500	504.4	607355	455.042	5710950	-0.002884	0.00822	-1.946	-1.929	12.109	130.35	702	0	0.0079	0.1003	0.1992	6.74	-6.735	672	560	492	0.04878
QC_Shew_11_06_5pt_a_21Jan12_Jaguar_11-09-17	0.005629	0.014473	36.3789	51.321	20.45	20.63	16.32	21.2	19.09	4.6	4.548	993	5934	1.694	1.183	5	6	851.8594	0.020408	0.646429	0.207143	7.887	422.45	580460	157.771	3.21E+06	-0.000476	0.009567	-0.21	-0.207	19.302	113.65	847	0.1769	0.2286	0.2842	0.3427	8.75	-8.751	3637	2825	2448	0.034314
QC_Shew_11_06_5pt_a_4Jan12_Jaguar_11-09-17	0.003929	0.00816	34.9637	47.3348	22.69	23.51	16.81	18.76	23.19	4.832	3.606	999	5923	1.681	1.157	6	7	855.6669	0.019672	0.601093	0.163934	3.879	400	1156750	107.026	7.04E+06	0.004099	0.010485	2.007	2.012	9.032	104.5	841	0.1023	0.1837	0.2532	0.3354	8.17	-8.174	3227	2567	2273	0.031676
QC_Shew_11_06_5pt_a_5Jan12_Jaguar_11-09-17	0.004639	0.008615	32.6223	46.2567	22.17	23.33	16.96	14.82	23.75	4.919	5.086	909	5405	1.627	1.143	3	3	863.9303	0.025	0.512778	0.123333	7.0205	381.1	554160	67.478	3.35E+06	0.007774	0.011241	3.862	3.862	18.264	104.4	852	0.0871	0.188	0.2553	0.3087	7.95	-7.947	2947	2407	2162	0.027752
QC_Shew_11_06_5pt_b_21Jan12_Jaguar_11-09-18	0.001272	0.001272	14.8581	26.5175	18.19	19.46	15.55	13.72	19.34	6.814	2.188	443	2605	1.807	1.157	16	15	703.8508	0.032949	0.228995	0.032949	500	544.6	573120	248.842	4.74E+06	-0.002006	0.008346	-1.339	-1.311	16.258	132	701	0	0.0131	0.1261	0.2147	6.86	-6.856	756	630	568	0.042254
QC_Shew_11_06_5pt_b_22Jan12_Jaguar_11-09-18	0.005689	0.017585	35.8407	53.9889	18.92	18.77	15.8	20.88	17.86	4.434	5.595	964	5749	1.753	1.199	0	0	857.9387	0.020741	0.662222	0.198519	11.1525	456.25	366990	100.398	2.79E+06	1.84E-03	0.009237	0.883	0.886	25.157	119.05	841	0.1712	0.2458	0.3056	0.3697	8.89	-8.887	3760	2994	2609	0.034879
QC_Shew_11_06_5pt_b_4Jan12_Jaguar_11-09-18	0.00341	0.007104	33.7661	52.1529	20.47	21.29	15.6	17.94	21.42	5.225	3.36	968	5735	1.62	1.141	1	1	855.931	0.021717	0.605481	0.169597	3.984	411.5	1162250	107.57	7317200	0.004159	0.010293	2.037	2.041	8.948	106.6	839	0.1122	0.1959	0.2681	0.3442	8.29	-8.288	3422	2798	2464	0.034497
QC_Shew_11_06_5pt_b_5Jan12_Jaguar_11-09-18	0.0039	0.013928	33.9388	52.9188	20.5	21.31	16.64	17.42	21.1	4.658	4.27	952	5665	1.594	1.133	5	5	875.0795	0.035166	0.575037	0.151065	6.6645	408.7	630900	68.207	3.94E+06	0.007489	0.011887	3.63	3.636	16.599	112.15	856	0.1382	0.226	0.2935	0.3439	8.48	-8.481	3489	2833	2484	0.034622
QC_Shew_11_06_5pt_c_20Jan12_Jaguar_11-09-17	0.001789	0	13.4275	20.9272	18.49	20.06	14.52	15.05	19.33	5.03	6.091	364	2169	2.139	1.24	4	3	727.8527	0.09009	0.15991	0.009009	500	653.6	115860	143.817	2.07E+06	0.000459	0.00635	0.303	0.315	53.532	129.4	671	0	0.0009	0.0721	0.1743	6.65	-6.648	524	454	395	0.070886
QC_Shew_11_06_5pt_c_21Jan12_Jaguar_11-09-17	0.002714	0.002714	14.5879	25.2949	18.94	20.5	15.79	13.85	20.65	5.671	3.04	431	2542	1.921	1.192	11	10	703.8528	0.039497	0.253142	0.030521	500	543.8	497990	521.561	4.36E+06	-0.002371	0.009238	-1.665	-1.64	17.321	134.75	691	0	0.0066	0.1089	0.2081	6.84	-6.84	713	584	524	0.040076
QC_Shew_11_06_5pt_c_22Jan12_Jaguar_11-09-17	0.003655	0.013316	36.7347	52.1305	20.37	20.33	16.26	21.23	19.7	4.556	4.745	983	5856	1.792	1.187	1	1	857.4237	0.023773	0.67476	0.208902	10.199	450.3	404960	129.716	2.92E+06	0.002395	0.009451	1.13	1.132	23.411	114.9	842	0.166	0.2426	0.3035	0.3739	8.94	-8.943	3724	2937	2550	0.034118
QC_Shew_11_06_5pt_c_4Jan12_Jaguar_11-09-17-lookslikeblank	0.009074	0.009074	21.0744	26.1929	25.02	25.01	14.18	38.35	24.97	4.045	4.4	461	2768	1.755	1.192	12	11	930.9422	0	1.590395	0.480226	277.532	212.3	2700	126.399	270695	0.007519	0.012877	2.897	2.897	100	45.36	634	0.0116	0.0908	0.1685	0.2849	7.06	-7.06	1086	666	605	0.019835
QC_Shew_11_06_5pt_c_5Jan12_Jaguar_11-09-17	0.003136	0.013683	35.5901	49.3115	22.98	23.62	17.32	20.51	23.33	4.615	4.175	997	5939	1.603	1.153	2	2	866.1795	0.025355	0.587728	0.147059	5.765	411.5	746120	101.134	4.08E+06	0.007218	0.011569	3.426	3.427	15.719	110.9	854	0.1334	0.2013	0.2722	0.3382	8.41	-8.409	3430	2683	2367	0.029151
QC_Shew_11_06_5pt_d_20Jan12_Jaguar_11-09-18	0.003165	0.001582	14.4401	21.9528	18.46	19.41	15.4	16.64	19.25	6.565	3.647	425	2502	1.919	1.22	7	8	720.596	0.081301	0.189024	0.014228	500	528.95	326690	170.05	3.40E+06	-1.69E-04	0.006884	-0.108	-0.098	23.165	135.15	697	0.0004	0.0031	0.0942	0.1792	6.69	-6.686	591	517	462	0.0671
QC_Shew_11_06_5pt_d_21Jan12_Jaguar_11-09-18	0.001319	0.001319	13.9703	27.2006	17.84	19.09	14.6	11.78	19.15	5.033	5.294	415	2439	1.893	1.207	8	9	703.1119	0.036522	0.255652	0.026087	500	544.8	500550	210.417	4.32E+06	-2.62E-03	0.008774	-1.634	-1.626	17.049	131.35	700	0	0.0086	0.121	0.2151	6.84	-6.836	732	617	550	0.041818
QC_Shew_11_06_5pt_d_22Jan12_Jaguar_11-09-18	0.003106	0.011706	36.3915	57.5409	19.67	19.99	16.44	19.8	19.71	4.712	3.808	1037	6163	1.654	1.152	4	4	838.4073	0.016	0.709176	0.209882	2.977	457.3	1469000	208.014	7.12E+06	6.01E-04	0.009905	0.268	0.269	8.81	115.6	827	0.2008	0.2438	0.3129	0.3737	9.17	-9.171	4085	3222	2820	0.031206
QC_Shew_11_06_5pt_d_4Jan12_Jaguar_11-09-18-lookslikeblank	0.005164	0.005737	21.4731	40.6555	22.94	21.31	25.9	40.24	21.19	4.273	4.644	475	2856	1.743	1.165	9	10	892.4992	0	1.125547	0.372263	136.761	221.4	5136	86.571	333326	0.007069	0.012911	2.959	2.962	100	52.54	648	0.0198	0.1393	0.2288	0.3478	7.42	-7.421	1707	1279	1151	0.026064
QC_Shew_11_06_5pt_d_5Jan12_Jaguar_11-09-18	0.003891	0.012229	35.7138	50.3727	20.78	21.36	16.51	19.94	21.31	4.616	4.722	1001	5947	1.592	1.144	6	5	873.1114	0.028627	0.552159	0.148472	6.39	427.7	670235	88.232	3.93E+06	0.007549	0.011661	3.685	3.687	16.698	111.4	859	0.1377	0.2167	0.2727	0.3459	8.42	-8.422	3497	2783	2451	0.03468
QC_Shew_11_06_5pt_f_4Jan12_Jaguar_11-09-18-lookslikeblank	0.002488	0.012438	18.3608	21.9489	25.06	22.83	23.18	43.56	22.81	3.385	5.45	396	2378	1.719	1.153	13	13	925.9694	0	1.590734	0.46332	276.5555	178.9	2192.2	6.29E+01	162271	0.009641	0.013342	3.813	3.831	100	38.14	510	0.0073	0.0484	0.1323	0.2306	6.81	-6.806	794	557	509	0.015717
QC_Shew_11_06_5pt_g_20Jan12_Jaguar_11-09-17	0.004484	0	14.5295	23.0565	19.16	20.99	15.32	13.61	20.08	5.859	2.783	435	2572	1.953	1.203	15	15	713.374	0.058586	0.262626	0.030303	500	509.6	526230	388.207	5.47E+06	-0.00183	0.008624	-1.252	-1.206	13.919	134.5	705	0	0.0021	0.0896	0.1846	6.7	-6.7	640	525	456	0.050439
QC_Shew_11_06_5pt_g_5Jan12_Jaguar_11-09-17	0.00476	0.018447	35.6037	47.2142	23.28	23.77	17.62	21.28	23.83	4.802	4.144	990	5885	1.603	1.132	4	4	879.8168	0.028851	0.552293	0.137043	6.7425	402.15	607525	8.70E+01	3514900	0.008227	0.01197	3.948	3.948	17.879	108.95	870	0.1338	0.1952	0.2585	0.3377	8.32	-8.317	3281	2530	2241	0.032575
QC_Shew_11_06_5pt_h_20Jan12_Jaguar_11-09-18	0.001506	0	14.3668	23.1784	18.01	19.36	13.91	11.62	19.98	6.123	2.708	427	2509	1.804	1.214	16	18	713.619	0.065089	0.218935	0.025641	500	514.5	372290	139.744	4.47E+06	-0.002366	0.007134	-1.558	-1.555	17.846	139.2	702	0	0.0034	0.0875	0.1952	6.71	-6.709	627	531	469	0.057569
QC_Shew_11_06_5pt_h_22Jan12_Jaguar_11-09-18	0.002147	0.015032	36.9705	56.7209	19.74	20.03	16.63	19.99	19.91	4.739	4.205	1055	6261	1.679	1.158	4	4	842.1183	0.018069	0.718973	0.223015	2.855	456.7	1526450	223.947	7.44E+06	0.001589	0.00993	0.779	0.782	8.188	113.7	829	0.2043	0.2434	0.3084	0.3747	9.16	-9.157	4094	3220	2810	0.030249
QC_Shew_11_06_5pt_h_5Jan12_Jaguar_11-09-18	0.004771	0.014314	34.4728	51.7219	20.98	21.54	17.04	20.42	21.64	4.574	4.75	960	5704	1.584	1.142	4	4	875.4467	0.035176	0.587437	0.146734	7.102	405.85	586550	9.10E+01	3472700	0.008734	0.012649	4.216	4.216	18.085	109.55	869	0.1365	0.2106	0.2939	0.3434	8.47	-8.472	3472	2717	2404	0.032446
QC_Shew_11_06_a_1Feb12_Jaguar_11-10-13	0.000763	0.009664	36.0974	54.4915	21.58	21.85	17.71	22.49	21.21	4.479	4.069	1030	6113	1.697	1.168	1	1	837.9748	0.010422	0.716625	0.196526	2.6205	458.5	1654400	119.931	7.77E+06	0.005367	0.011095	2.695	2.695	7.846	113.6	832	0.1538	0.2411	0.3035	0.3585	8.9	-8.902	3847	3070	2701	0.025916
QC_Shew_11_06_a_6Feb12_Jaguar_11-10-13	0.006069	0.014069	35.7598	50.6994	22.35	22.37	18.34	29.85	22.35	4.443	3.575	1004	5981	1.61	1.153	1	2	853.0858	0.0353	0.668072	0.182824	3.396	433.9	1164400	134.658	5.01E+06	0.005544	0.011453	2.669	2.67	12.284	104.5	833	0.1549	0.23	0.2903	0.3328	8.96	-8.961	3566	2517	2210	0.023982
QC_Shew_11_06_a_pt5_7Jan12_Jaguar_11-10-13	0.002763	0.011806	35.4249	56.2034	21.56	21.84	16.56	22.31	21.56	4.401	3.656	653	6508	1.574	1.127	0	0	865.4939	0.026376	0.617553	0.150978	5.488	409.4	774450	109.293	4285400	0.008309	0.01245	3.942	3.943	15.052	111.9	847	0.1485	0.2124	0.2732	0.3477	8.33	-8.332	3860	3078	2676	0.039238
QC_Shew_11_06_b_6Feb12_Jaguar_11-10-15	0.001457	0.014085	36.9163	55.7748	20.84	20.81	18.25	23.75	19.81	4.197	3.744	1045	6213	1.627	1.142	3	3	842.1762	0.038661	0.68694	0.18529	3.405	453.65	1190100	135.145	5.49E+06	0.007913	0.013215	3.905	3.906	11.729	110.2	819	0.162	0.2557	0.3132	0.3554	9.17	-9.168	4026	2980	2582	0.02866
QC_Shew_11_06_b_pt5_7Jan12_Jaguar_11-10-15	0.003903	0.012686	35.252	58.1811	20.41	20.67	16.91	21.5	20.21	4.108	4.591	650	6472	1.552	1.123	4	4	868.4862	0.030987	0.613988	0.151837	5.952	427.1	719295	89.96	4187000	0.008414	0.012164	4.043	4.046	15.838	113.45	854	0.1652	0.2217	0.2821	0.3634	8.5	-8.499	3969	3182	2760	0.041667
QC_Shew_11_06_c_6Feb12_Jaguar_11-10-13	0.005099	0.015298	37.4929	52.3032	22.33	22.41	16.92	28.24	22	4.122	3.936	1060	6309	1.588	1.143	3	4	843.9239	0.038722	0.648596	0.178122	3.234	433.8	1208550	138.525	5.35E+06	0.007354	0.013338	3.644	3.644	11.512	107.3	825	0.1595	0.24	0.291	0.3377	9.06	-9.063	3846	2709	2362	0.027519
QC_Shew_11_06_c_pt5_7Jan12_Jaguar_11-10-13	0.004851	0.015063	35.4086	55.3255	21.72	22.03	17.89	22.64	21.74	4	4.371	648	6456	1.58	1.125	4	4	873.7903	0.028891	0.620224	0.154706	6.333	398	673690	100.109	3.63E+06	0.008512	0.012219	4.012	4.014	16.955	110	864	0.1498	0.2121	0.2837	0.3627	8.46	-8.459	3797	2989	2607	0.039893
QC_Shew_11_06_col1_2Apr12_Jaguar_12-02-26	0.001042	0.011204	33.9227	56.5993	21.77	21.88	18.23	22.49	21.29	4.45	3.433	973	5782	1.633	1.148	1	1	934.9658	0.133858	0.439195	0.098425	3.9725	466.5	1313900	92.909	7146500	0.009472	0.012431	4.665	4.666	15.323	127.6	748	0.1586	0.239	0.2919	0.3527	8.3	-8.301	3663	2902	2440	0.060656
QC_Shew_11_06_Col1_A_27May12_Roc_12-03-29	0.001233	0.003699	19.3637	62.8496	17.53	17.63	13.9	17.93	17.29	4.107	4.205	557	3272	1.869	1.197	0	0	896.4685	0.103542	0.459809	0.084469	3.833	463.8	810720	74.967	5173000	0.009464	0.012989	4.837	4.841	10.439	93.445	903	0.0762	0.2762	0.3429	0.4082	8.93	-8.927	2385	1968	1661	0.024684
QC_Shew_11_06_pt5_a_12Mar12_Jaguar_12-02-26	0.000997	0.007474	34.6949	57.8759	21.32	21.65	15.77	21.53	21.12	4.223	3.248	1011	5988	1.666	1.164	4	4	937.6694	0.121845	0.514795	0.100957	2.991	430	1615000	95.045	8537500	3.26E-03	0.009511	1.583	1.584	10.937	111.4	741	0.1601	0.2487	0.2899	0.3612	8.47	-8.467	3838	3087	2603	0.05801
QC_Shew_11_06_pt5_a_14Mar12_Jaguar_12-02-26	0.000499	0.006742	34.8008	57.5561	21.32	21.67	16.65	20.75	21.44	4.376	3.992	1013	6014	1.652	1.145	0	0	906.0047	0.096601	0.551878	0.126118	2.656	436.05	1852950	116.067	9.02E+06	2.88E-03	0.008936	1.377	1.378	10.211	116.1	715	0.1623	0.2427	0.2994	0.3613	8.54	-8.538	3852	3124	2650	0.049057
QC_Shew_11_06_pt5_a_18Mar12_Jaguar_12-02-26	0.001212	0.009457	33.392	61.7813	21.15	21.61	15.68	19.74	21.24	3.865	3.074	966	5729	1.586	1.139	1	2	953.8256	0.161333	0.520824	0.117492	3.181	416.9	1527800	170.576	7880700	0.005125	0.009526	2.519	2.52	8.066	98.26	911	0.1705	0.2494	0.3003	0.3729	8.89	-8.893	3924	3054	2517	0.06476
QC_Shew_11_06_pt5_a_21Mar12_Jaguar_12-02-26	0.000684	0.007065	34.83	62.9917	21.06	21.56	15.07	20.03	21.02	3.832	3.76	1002	5959	1.61	1.148	3	2	905.4374	0.100726	0.596244	0.157917	2.377	449.6	2251500	226.218	1.02E+07	0.005688	0.010573	2.736	2.738	6.52	105.7	868	0.1837	0.2697	0.3209	0.3765	9.21	-9.209	4249	3351	2784	0.041667
QC_Shew_11_06_pt5_a_26Mar12_Jaguar_12-02-26	0.000973	0.009728	33.0482	62.2424	20.73	21.13	17.39	20.57	21.15	3.69	3.123	936	5552	1.577	1.138	1	1	940.0448	0.168493	0.546575	0.149772	4.641	461.1	1152450	105.91	5608150	0.005069	0.009961	2.487	2.487	13.075	112	934	0.2078	0.2854	0.3166	0.3463	9.07	-9.07	3980	3104	2540	0.044094
QC_Shew_11_06_pt5_a_28Feb12_Jaguar_12-02-01	0.001475	0.016474	38.7691	52.4645	22.87	22.83	18.06	25.41	21.95	4.137	3.389	1084	6388	1.953	1.239	3	3	851.9082	0.039694	0.69297	0.184601	3.176	664	1308500	231.94	5.08E+06	0.007049	0.012082	3.371	3.372	12.265	112.5	860	0.158	0.2444	0.3106	0.3813	9.01	-9.006	3977	2842	2445	0.029448
QC_Shew_11_06_pt5_a_4Apr12_Jaguar_12-02-26	0.001431	0.008016	33.8138	51.6653	21.67	21.86	17.58	25	21.74	4.397	3.47	962	5727	1.654	1.15	1	1	927.4693	0.129434	0.43768	0.095877	4.345	460.4	1130700	67.928	6060300	0.009409	0.012622	4.61	4.61	17.35	126.7	756	0.1444	0.2339	0.2728	0.3283	8.18	-8.181	3365	2667	2270	0.049339
QC_Shew_11_06_pt5_b_18Mar12_Jaguar_12-02-27	0.001419	0.007334	33.2196	63.6371	20.8	21.23	14.98	20.27	20.36	3.822	3.49	961	5698	1.596	1.135	1	0	953.4448	0.156605	0.554681	0.128171	3.268	431.4	1500900	114.635	7828500	0.005461	0.010023	2.655	2.658	8.168	98.685	908	0.1653	0.259	0.3171	0.3764	8.94	-8.944	4022	3226	2656	0.062877
QC_Shew_11_06_pt5_b_21Mar12_Jaguar_12-02-27	0.000917	0.011697	34.3477	63.4686	20.86	21.27	15.7	20.21	20.74	4.006	3.096	988	5871	1.61	1.145	2	2	914.4344	0.10515	0.601717	0.14721	2.339	449.3	2249200	196.296	1.02E+07	0.005724	0.010799	2.855	2.855	6.511	104.7	874	0.1842	0.2697	0.3292	0.3702	9.22	-9.215	4221	3321	2749	0.041106
QC_Shew_11_06_pt5_b_26Mar12_Jaguar_12-02-27	0.001196	0.012434	34.3476	60.9067	20.96	21.22	16.6	21.52	20.5	3.827	2.698	986	5847	1.614	1.14	2	2	945.9956	0.195122	0.491289	0.123693	4.367	484	1222200	95.725	6303100	0.005001	0.010037	2.54	2.54	11.595	113.25	949	0.1989	0.2609	0.3061	0.3415	8.9	-8.899	4007	3095	2520	0.057143
QC_Shew_11_06_pt5_b_28Feb12_Jaguar_12-02-03	0.003158	0.014574	38.159	53.9584	22.44	22.43	18.04	22.96	21.19	4.544	2.878	1068	6285	1.953	1.237	2	3	861.8701	0.044046	0.738141	0.189739	3.144	693.7	1367700	272.214	5.10E+06	0.006929	0.01307	3.362	3.362	12.332	112.7	864	0.1603	0.2371	0.3269	0.3735	9.03	-9.031	4038	2935	2529	0.026888
QC_Shew_11_06_pt5_b_4Apr12_Jaguar_12-02-27	0.002933	0.011464	34.0667	55.0978	21.57	21.82	16.14	24.29	21.34	3.931	3.176	977	5799	1.622	1.141	2	1	980.0309	0.197087	0.42376	0.08102	4.315	416.6	1106100	72.58	6280900	0.008794	0.012368	4.286	4.286	16.471	122.9	777	0.1451	0.2497	0.2745	0.3313	8.2	-8.197	3567	2763	2300	0.067391
QC_Shew_11_06_pt5_b_4Feb12_Jaguar_11-10-15	NULL	NULL	0	NULL	25.61	26.24	24.4	21.54	27.07	0	0	0	0	0	0	13	11	0	0	0	0	495.195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88	-5.878	0	0	0	0
QC_Shew_11_06_pt5_b_9Mar12_Jaguar_12-02-27	0.000461	0.017269	35.3342	61.4985	20.93	21.53	15.69	19.9	20.97	4.075	2.911	1018	6031	1.606	1.146	0	0	931.9965	0.139415	0.569707	0.143718	2.75	412.6	1718500	207.914	8365700	0.00467	0.009668	2.194	2.195	7.444	96.14	899	0.202	0.2531	0.319	0.3577	9.09	-9.086	4167	3190	2627	0.055577
QC_Shew_11_06_pt5_c_28Feb12_Jaguar_12-02-01	0.002671	0.01457	38.5951	53.3228	22.66	22.72	17.65	24.65	21.68	4.239	3.523	1079	6358	1.93	1.232	0	1	859.9351	0.044082	0.721131	0.191184	3.242	698	1333650	232.287	4.86E+06	0.007064	0.01303	3.39	3.398	12.257	112.9	868	0.1625	0.2407	0.3212	0.3696	9.02	-9.022	4040	2925	2532	0.025276
QC_Shew_11_06_pt5_c_31Jan12_Jaguar_11-10-13	0.00305	0.016268	39.0705	50.3705	21.72	22.15	16.73	22.91	22.21	4.356	4.957	1113	6621	1.643	1.154	2	2	842.9953	0.009901	0.716832	0.192079	2.074	430.9	1869550	140.242	8.10E+06	0.005036	0.012238	2.319	2.327	7.281	111.4	838	0.1763	0.2412	0.2887	0.3397	8.95	-8.947	3866	2893	2578	0.023274
QC_Shew_11_06_pt5_d_21Mar12_Jaguar_12-02-27	0.000677	0.011061	34.5458	64.1178	20.84	21.26	16.25	20.3	21.01	4.053	3.406	994	5906	1.631	1.142	1	2	905.1905	0.099528	0.621622	0.161733	2.3315	455.6	2266300	184.595	1.04E+07	0.006463	0.010943	3.083	3.083	6.435	105.15	874	0.2026	0.2777	0.3265	0.3813	9.34	-9.341	4302	3403	2834	0.036344
QC_Shew_11_06_pt5_d_28Feb12_Jaguar_12-02-03	0.000716	0.015756	39.143	53.5217	22.28	22.41	16.67	23.1	21.23	4.311	3.263	1095	6434	1.898	1.222	4	4	855.4514	0.040303	0.722143	0.197724	3.19	701	1365100	289.837	4.87E+06	0.006849	0.012119	3.31	3.31	12.368	113.5	863	0.1646	0.2467	0.3286	0.3736	9.02	-9.025	4104	2967	2551	0.02744
QC_Shew_11_06_pt5_d_31Jan12_Jaguar_11-10-15	0.001892	0.003514	33.9557	54.4828	20.14	20.15	16.82	30.83	19.95	4.657	4.161	978	5804	1.736	1.155	0	0	827.1918	0.013473	0.638723	0.172655	2.731	467.45	1559950	65.527	7.85E+06	0.003565	0.009918	1.815	1.817	7.913	119.6	802	0.1311	0.2358	0.3037	0.3269	8.49	-8.49	3620	3070	2727	0.024936
QC_Shew_11_06_pt5_g_5Feb12_Jaguar_11-10-13	0.062678	0.030389	26.4928	19.8922	53.21	50.75	32.82	76.48	52.55	3.483	1.933	582	3473	1.518	1.145	5	3	852.4398	0	1.275362	0.256039	130.668	115.4	8035.5	101.869	1.29E+05	0.006824	0.013854	3.525	3.571	100	44.45	691	0.0073	0.0249	0.1046	0.2483	7.09	-7.09	1052	209	196	0.005102
QC_Shew_11_06_pt5_h_5Feb12_Jaguar_11-10-15	0.052467	0.032106	29.9864	21.3097	51.97	56.56	31.39	78.85	65.42	3.04	1.786	656	3908	1.552	1.14	12	8	905.9263	0	1.070547	0.179894	148.953	164	6129	92.498	1.01E+05	0.006824	0.014434	3.524	3.571	100	43.57	604	0.0049	0.0492	0.1479	0.2774	7.18	-7.18	1267	321	293	0.017065
QC_Shew_11_06_pt5-a_16Mar12_Jaguar_12-02-26	0.00084	0.007559	31.3127	57.0695	20.6	21.2	16.33	20.53	21.38	4.14	3.433	912	5407	1.642	1.136	2	2	999.5545	0.175899	0.470845	0.082119	3.385	381.7	1346700	100.754	7.16E+06	0.007354	0.010833	3.448	3.448	11.895	107.8	774	0.1363	0.2411	0.287	0.3475	8.09	-8.093	3358	2672	2252	0.083037
QC_Shew_11_06_pt5-b_16Mar12_Jaguar_12-02-27	0.006205	0.001293	33.6042	57.5821	20.99	21.23	15.62	23.39	20.82	4.296	2.85	980	5802	1.657	1.15	3	3	967.0243	0.150178	0.468806	0.096702	3.142	413.5	1399200	68.002	7.91E+06	6.65E-03	0.010744	3.158	3.159	11.6	108.2	746	0.1493	0.2318	0.3005	0.3511	8.32	-8.32	3644	2942	2472	0.075647
QC_Shew_11_06_pt5-d_16Mar12_Jaguar_12-02-27	0.000768	0.005885	34.1332	57.2756	20.78	21.2	16.42	20.57	20.7	4.9	3.131	992	5870	1.622	1.15	2	2	930.4934	0.124605	0.501129	0.125056	3.2095	412.3	1480500	100.646	7801450	0.005839	0.010351	2.875	2.876	11.894	112.1	731	0.1571	0.255	0.2876	0.3525	8.51	-8.512	3743	3069	2603	0.056089
QC_Shew_11_06_Run-01_10Apr12_Roc_12-03-26	0.000596	0.001787	22.5587	37.2805	18.7	18.78	15.55	18.23	18.76	5.031	3.843	816	2449	1.904	1.202	0	0	917.8713	0.157692	0.361538	0.085577	8.6415	542.5	407600	53.081	4.08E+06	0.01185	0.013702	6.112	6.116	21.021	115.5	942	0.1532	0.2983	0.3164	0.3549	8.92	-8.919	1635	1438	1222	0.030278
QC_Shew_11_06_Run-01_13Jun12_Roc_12-03-29	0.000551	0.00826	23.7542	38.2669	17.65	17.71	14.37	14.93	17.69	7.252	3.878	863	2589	1.789	1.165	0	1	803.9171	0.030706	0.650972	0.159672	1.616	556.8	1810850	99.133	1.73E+07	0.016109	0.01807	8.263	8.269	4.033	129.9	783	0.2148	0.287	0.302	0.3807	9.42	-9.416	1764	1488	1335	0.035206
QC_Shew_11_06_Run-01_29May12_Roc_12-03-29	0.000976	0.006341	19.9495	51.4299	16.59	16.64	12.59	16.57	16.6	4.336	4.362	723	2170	1.747	1.162	1	1	926.4807	0.141234	0.439123	0.078734	5.832	417.4	474820	46.323	5.76E+06	0.008688	0.010826	4.244	4.251	11.984	105.8	912	0.1296	0.3926	0.4291	0.4607	9.92	-9.917	1997	1707	1409	0.031228
QC_Shew_11_06_Run-01_3May12_Roc_12-03-29	0.000592	0.002368	20.7086	40.8043	16.52	16.53	13.68	14.9	17.63	5.146	4.234	752	2257	1.943	1.203	1	2	844.093	0.064483	0.532242	0.125896	2.321	553	1535200	99.918	1.79E+07	0.006074	0.009714	3.116	3.123	5.201	121.55	931	0.0689	0.2783	0.3677	0.4372	9.05	-9.05	1646	1452	1258	0.028617
