Filename	C_1A	C_1B	C_2A	C_2B	C_3A	C_3B	C_4A	C_4B	C_4C	DS_1A	DS_1B	DS_2A	DS_2B	DS_3A	DS_3B	IS_1A	IS_1B	IS_2	IS_3A	IS_3B	IS_3C	MS1_1	MS1_2A	MS1_2B	MS1_3A	MS1_3B	MS1_5A	MS1_5B	MS1_5C	MS1_5D	MS2_1	MS2_2	MS2_3	MS2_4A	MS2_4B	MS2_4C	MS2_4D	P_1A	P_1B	P_2A	P_2B	P_2C	P_3
QC_Shew_13_01_pt5_2_24Feb13_Lynx_13-01-02	0.004672	0.011616	30.4395	130.0613	19.18	20.65	20.08	5.3	23.35	3.463	3.799	975	9742	1.658	1.15	2	0	918.4366	0.070059	0.761055	0.233351	0.221	560.6	5634800	310.498	1.10E+07	0.006159	0.014549	2.803	2.803	1.513	86.23	753	0.0605	0.3181	0.3643	0.4735	8.84	-8.837	7726	5847	4685	0.031804
QC_Shew_13_01_pt5_2b_20Feb13_Lynx_13-01-02	NULL	NULL	0	NULL	4.37	5.27	5.47	2.9	4.75	0	0	0	0	0	0	272	311	0	0	0	0	500	0	0	0	0.00E+00	0	0	0	0	0	0	0	0	0	0	0	5.71	-5.708	0	0	0	0
QC_Shew_13_01_pt5_3_14Jan13_Cougar_12-12-01	0.000533	0.007722	33.2436	113.0142	17.7	18.53	12.99	16.38	17.87	4.23	3.896	1073	10730	1.681	1.151	0	0	859.0386	0.054187	0.62266	0.147044	0.663	645.4	3137900	267.525	7468700	-0.002171	0.013013	-1.085	-1.085	2.229	68.97	565	0.1525	0.2333	0.3085	0.3973	9.03	-9.027	7352	5880	4933	0.025745
QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01	0.000993	0.012907	33.9347	131.6941	16.72	16.89	14.69	18.64	16.87	3.746	3.756	1070	10700	1.658	1.14	3	3	881.9376	0.050274	0.768282	0.211609	0.718	699.2	1210150	341.882	2.81E+06	0.003289	0.012841	1.53	1.53	6.335	109.1	781	0.1789	0.294	0.3595	0.4641	9.54	-9.544	8665	6796	5520	0.040761
QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01	0.00227	0.011659	34.157	139.7078	15.64	16.38	16.6	15.43	16.39	3.449	3.353	1106	11062	1.614	1.141	0	0	903.952	0.082814	0.745537	0.214885	0.259	544.8	2598300	317.1	6132000	0.005217	0.013374	2.318	2.319	2.757	116.8	841	0.1533	0.3531	0.3935	0.5026	9.74	-9.741	9209	7266	5739	0.048789
QC_Shew_13_01_pt5_3_24Feb13_Lynx_13-01-01	0.002636	0.010655	33.881	134.3821	16.15	17.14	13.79	5.39	17.65	3.659	3.811	1095	10954	1.6	1.145	2	3	898.7787	0.08196	0.757372	0.231484	0.228	651.45	5182500	355.336	1.09E+07	0.005614	0.013269	2.566	2.567	1.592	95.78	734	0.1237	0.3233	0.374	0.4835	9.38	-9.381	8845	6926	5530	0.039783
QC_Shew_13_01_pt5_3_6Feb13_Lynx_13-01-01	0.002773	0.01248	33.4283	138.1464	16.1	16.79	17.15	16	16.69	3.682	3.47	1070	10699	1.646	1.138	0	0	893.1433	0.062276	0.766353	0.228047	0.292	527.6	2364300	374.785	5407700	0.003249	0.013893	1.483	1.484	3.174	119	828	0.1405	0.34	0.3903	0.5063	9.66	-9.66	8937	7000	5639	0.043625
QC_Shew_13_01_pt5_4_16Feb13_Lynx_13-01-02	0.00226	0.021675	35.5003	163.4071	17.44	17.2	16.66	14.56	16.81	3.028	3.018	812	8116	1.479	1.101	3	1	778.1467	0	1.344642	0.369677	1.028	528.8	825745	370.263	2465000	0.003557	0.01107	1.72	1.72	20.603	36.78	209	0.6267	0.5744	0.6099	0.665	14.18	-14.181	11263	8494	6544	0.045385
QC_Shew_13_01_pt5_4_23Feb13_Lynx_13-02-12	0.00508	0.009813	34.5151	125.4813	19.43	20.75	17.06	7.22	21.18	3.711	3.407	1107	11076	1.647	1.157	2	3	900.8054	0.07383	0.756823	0.23075	0.219	576.6	4801000	351.374	9.85E+06	7.45E-03	0.015795	3.379	3.381	1.753	90.65	735	0.1216	0.305	0.3558	0.4626	9.26	-9.258	8434	6490	5208	0.03629
QC_Shew_13_01_pt5_4_6Feb13_Lynx_13-01-02	0.001855	0.011132	33.2827	135.8363	16.06	16.68	18.08	16.08	16.56	3.656	4.201	1067	10672	1.637	1.142	0	0	892.9786	0.058118	0.777675	0.234548	0.31	550.6	2192200	336.129	4996500	0.003022	0.013276	1.346	1.346	3.428	116.5	830	0.1367	0.3265	0.3902	0.4966	9.6	-9.6	8751	6870	5568	0.043103
QC_Shew_13_01_pt5_5_10Feb13_Lynx_13-01-01	0.001646	0.016566	33.1363	135.5009	16.42	16.76	15.1	17.15	16.67	3.571	3.874	1050	10502	1.638	1.142	0	0	886.9552	0.046994	0.79613	0.21654	0.477	602.3	1491350	358.873	3320400	-0.000596	0.012932	-0.292	-0.291	5.259	113.2	818	0.1552	0.3066	0.3743	0.4873	9.58	-9.581	8691	6741	5429	0.043839
QC_Shew_13_01_pt5_5_6Feb13_Lynx_13-01-01	0.001707	0.013659	33.623	137.168	16.15	16.78	18.1	16.15	16.81	3.712	3.878	1073	10732	1.651	1.136	0	0	894.9637	0.056481	0.784878	0.225248	0.326	531.45	2078550	368.18	4821600	0.003352	0.013144	1.561	1.562	3.656	115.3	826	0.1442	0.3312	0.3973	0.5099	9.7	-9.704	8918	6965	5641	0.044496
QC_Shew_13_01_pt5_6_10Feb13_Lynx_13-01-02	0.001535	0.014693	33.17	135.6949	16.23	16.53	14.85	17.06	16.33	3.851	3.525	1052	10526	1.58	1.126	1	1	887.4565	0.051696	0.783753	0.228941	0.505	628.4	1440200	383.663	3.20E+06	0.00029	0.012526	0.128	0.128	5.396	112.75	811	0.1603	0.3117	0.371	0.4794	9.58	-9.577	8713	6707	5455	0.04418
QC_Shew_13_01_pt5_6_6Feb13_Lynx_13-01-02	0.002054	0.012973	33.6363	135.4786	16.1	16.73	18.04	16.37	16.82	3.786	3.744	1075	10746	1.632	1.133	0	0	894.458	0.054545	0.778864	0.225682	0.339	552.3	2019100	321.123	4642400	0.003031	0.013377	1.379	1.379	3.782	117.4	827	0.1377	0.3315	0.3885	0.5048	9.64	-9.644	8802	6894	5624	0.04463
QC_Shew_13_01_pt5_7_8Feb13_Lynx_13-01-01	0.001819	0.013913	33.6481	136.7982	16.44	16.85	14.69	16.25	16.96	3.644	3.778	1067	10680	1.627	1.133	0	0	885.0953	0.051299	0.779346	0.219086	0.4135	596.8	1655700	301.576	3914250	0.000135	0.013527	0.06	0.061	4.581	115.2	821	0.1621	0.3064	0.3795	0.4887	9.62	-9.62	8927	6969	5631	0.042621
QC_Shew_13_01_pt5_a_15Jan13_Lynx_13-01-02	0.001002	0.006566	30.8786	145.5053	16.05	16.25	16.57	24.34	16.34	3.318	3.932	999	9985	1.691	1.152	1	0	906.2077	0.094822	0.683927	0.199059	0.408	633.5	1650100	126.614	4237450	0.002995	0.011359	1.412	1.412	4.237	151	902	0.1031	0.3492	0.4067	0.5175	9.44	-9.441	8679	7223	5737	0.043925
QC_Shew_13_01_pt5_a_22Jan13_Cougar_12-12-01	0.001313	0.014085	34.3298	120.391	18.22	18.96	14.59	16.78	19.19	3.811	3.743	1093	10929	1.734	1.164	0	0	864.7852	0.072545	0.679963	0.172615	0.516	557.25	1225800	262.044	3.29E+06	0.006094	0.015669	2.929	2.93	5.08	129.6	856	0.2134	0.278	0.3346	0.4279	9.41	-9.412	8068	6241	5142	0.030922
QC_Shew_13_01_pt5_B_14Jan13_Cougar_12-02-27	0.002165	0.004329	20.9505	11.0737	27.18	28.34	7.39	41.42	25.06	5.224	7	481	4806	1.507	1.082	0	0	852.2301	0	2.228571	1.009524	41.2675	49.48	23543	24.063	76791	0.005856	0.016258	2.436	2.437	100	41.055	616	0.0006	0.0038	0.0298	0.1108	5.92	-5.925	460	349	320	0.00625
QC_Shew_13_01_pt5_b_4Feb13_Cougar_12-02-27	0.002511	0.008371	33.5309	123.1998	18.66	19.69	14.21	16.99	19.7	3.942	3.393	1066	10666	1.697	1.161	0	0	892.9631	0.084899	0.636858	0.151007	0.488	416.1	1044600	227.218	2.50E+06	0.014949	0.022687	7.23	7.232	6.595	143.8	896	0.1991	0.2884	0.3423	0.4253	9.3	-9.302	8034	6512	5308	0.037679
QC_Shew_13_01_pt5_c_14Feb13_Cougar_12-12-35	0.001662	0.016857	35.0989	118.4937	18.26	19.7	14.3	16.3	19.76	3.779	3.542	1111	11111	1.646	1.151	0	0	886.4575	0.089744	0.586267	0.13342	0.563	429.2	1055800	472.191	2448800	0.00977	0.018541	4.911	4.911	6.802	148.45	924	0.2164	0.2683	0.3078	0.4062	9.08	-9.08	8131	6241	5106	0.030161
QC_Shew_13_01_pt5_c_22Jan13_Cougar_12-12-01	0.00119	0.013448	34.473	120.5871	18.05	18.89	13.91	17.1	18.67	3.925	3.636	1101	11015	1.75	1.172	0	0	866.6997	0.074803	0.668365	0.175313	0.588	567.1	1065600	253.839	3.15E+06	0.005024	0.014979	2.389	2.39	5.056	129.4	847	0.187	0.2697	0.3514	0.4361	9.36	-9.364	8123	6315	5169	0.030567
QC_Shew_13_01_pt5_c_23Feb13_Cougar_12-12-35	0.001484	0.013678	34.1508	138.0641	19.07	19.84	13.3	16.29	19.57	3.625	2.906	1106	11064	1.661	1.151	0	0	894.685	0.085625	0.669792	0.174792	0.295	451.35	1681950	335.727	3477600	0.000122	0.015743	0.054	0.054	3.601	127.4	883	0.207	0.3016	0.3626	0.4408	9.52	-9.518	9167	6985	5559	0.037597
QC_Shew_13_01_pt5_d_22Jan13_Cougar_12-02-27	0.002406	0.012753	34.4063	119.6002	19.6	20.31	15.05	17.03	19.94	4.014	3.783	1096	10963	1.767	1.171	0	0	872.9706	0.072653	0.626579	0.149819	0.5185	612.1	1148500	201.159	3.58E+06	0.004831	0.015534	2.338	2.339	4.682	126.5	848	0.1942	0.2715	0.3385	0.4341	9.41	-9.414	8040	6279	5191	0.029281
QC_Shew_13_01_pt5_d_4Feb13_Cougar_12-02-27	0.00179	0.011073	34.232	129.265	19.09	19.92	14.51	17.09	19.89	3.665	3.675	1083	10829	1.714	1.179	0	0	880.2188	0.075544	0.585415	0.123892	0.616	437.7	836630	249.759	2044600	0.014369	0.021935	7.112	7.113	8.163	135.7	868	0.2322	0.3001	0.3545	0.4541	9.77	-9.773	8621	6870	5588	0.034001
QC_Shew_13_01_Run-01_23Jan13_Methow_12-10-05	0.000759	0.008345	30.792	126.6238	20.47	22.5	13.98	14	23.18	3.357	3.127	992	9915	1.927	1.243	3	1	926.6055	0.122961	0.599669	0.12769	0.36	667.6	3148200	209.707	6405800	0.018329	0.024579	8.799	8.801	1.346	88.17	776	0.1252	0.2604	0.3649	0.4576	9.27	-9.274	7625	6099	4799	0.026672
QC_Shew_13_01_Run-01_30Jan13_Methow_12-12-19	0.000571	0.001854	31.8314	108.8548	19.7	20.27	14.31	17.32	20.03	3.981	3.208	1008	10073	1.892	1.217	0	0	882.6599	0.116022	0.510296	0.120291	1.622	714.1	580670	155.306	1595400	0.023955	0.030704	12.077	12.08	6.681	73.28	623	0.0725	0.2037	0.3311	0.4141	8.77	-8.772	6752	5831	4761	0.031506
QC_Shew_13_01_Run-02_16Jan13_Methow_12-12-19	0	0.036697	11.9116	9.2347	8.99	7.02	3.83	23.23	8.75	2.786	14	380	3803	1.7	1.135	0	0	847.7426	0	5.666667	1.708333	45.815	55.51	12937	130.648	94889	0.010391	0.025732	3.073	3.073	25	28.89	351	0.0005	0.0007	0.0014	0.0495	5.75	-5.749	215	77	61	0.032787
QC_Shew_13_01_Run-02_17Jan13_Methow_12-10-05	0.001151	0.006013	33.8143	115.5724	20.27	20.94	13.25	17.08	20.54	3.567	3.242	1096	10956	1.937	1.243	14	16	896.4208	0.128455	0.517671	0.110557	0.375	759.3	2857650	223.866	6161500	0.014313	0.021078	7.186	7.187	1.452	92.605	772	0.1121	0.2323	0.3275	0.4216	8.86	-8.859	7614	6181	4937	0.031801
QC_Shew_13_01_Run-02_21Jan13_Methow_12-12-19	0	0	78.1661	0.4734	10.84	13.15	5.56	24.06	15.46	4.833	6	2473	24723	1.498	1.115	0	1	899.758	0	1.894737	0.947368	28.061	267.2	15742	287.187	249584	0.021517	0.025391	9.422	9.43	25	45.29	544	0	0.0005	0.0007	0.012	5.84	-5.835	70	41	37	0
QC_Shew_13_01_Run-02_24Jan13_Methow_12-10-05	0.001421	0.007434	36.2411	124.3616	21.46	23.03	16.88	16.44	22.48	3.605	2.882	1163	11626	1.929	1.227	0	0	908.4437	0.119576	0.583826	0.138521	0.371	770.2	2968700	241.686	6373400	0.018747	0.025396	9.062	9.062	1.42	92.805	759	0.1407	0.2477	0.3756	0.461	9.39	-9.388	8792	7007	5517	0.030995
QC_Shew_13_01_Run-02_28Jan13_Methow_12-12-19	0.001802	0.004326	36.0307	113.9584	20.81	21.22	8.92	19.24	20.59	3.529	2.955	1161	11611	1.957	1.236	0	0	893.2906	0.106714	0.514839	0.11366	0.415	801.85	2421850	200.978	5608150	0.024719	0.03202	12.212	12.214	1.594	91.57	766	0.0831	0.2178	0.3468	0.452	8.98	-8.985	8018	6444	5153	0.030274
QC_Shew_13_01_Run-02_6Feb13_Methow_12-10-05	0.001703	0.004684	33.478	103.9787	21.16	22.15	14.88	17.17	21.69	3.889	3.229	1072	10729	1.975	1.226	2	2	895.4777	0.114	0.51325	0.11925	0.363	678.25	2043550	208.155	4762150	0.004218	0.016117	2.138	2.138	1.864	100.8	805	0.0696	0.1821	0.2983	0.4092	8.06	-8.061	6797	5602	4575	0.028852
QC_Shew_13_01_Run-02_9Feb13_Methow_12-12-19	0.001164	0.004656	33.9791	112.2749	19.6	20.5	14.25	15.24	20.1	3.551	3.322	1078	10775	1.905	1.207	1	0	878.4148	0.091881	0.621536	0.142197	0.745	810.45	1112400	234.065	2437750	0.001682	0.014127	0.83	0.832	3.366	103.7	791	0.0763	0.2146	0.3236	0.4416	8.47	-8.473	7436	6261	5083	0.031084
QC_Shew_13_01_Run-03_15Feb13_Methow_12-10-05	0.004484	0.004484	20.9906	21.1523	28.8	33.5	20.46	28.36	33.66	6.843	3.708	481	4816	2.081	1.268	1	3	717.8955	0	0.611765	0.111765	350.284	582.9	10379	427.482	55322	0.00523	0.026209	3.089	3.099	100	67.19	668	0.0087	0.0231	0.0552	0.1539	6.56	-6.565	840	696	689	0.056604
QC_Shew_13_01_Run-03_24Jan13_Methow_12-10-05	0.012761	0.041763	20.034	42.2781	26.76	45.25	5.03	16.4	56.98	2.504	2.429	617	6171	1.903	1.229	5	3	955.4969	0.025568	1.105114	0.271307	60.946	59.25	404860	127.764	920468	0.022479	0.030526	9.54	9.54	9.94	53.44	910	0	0.0413	0.1234	0.2188	6.7	-6.7	1684	696	560	0.003571
QC_Shew_13_01_Run-03_28Jan13_Methow_12-10-05	0.001797	0.004285	36.0833	99.0209	20.54	21.46	14.03	17.07	24.35	3.424	2.937	1151	11499	2.003	1.238	6	6	880.0798	0.114893	0.517741	0.101617	0.509	629.8	2197150	567.991	6931100	0.023859	0.030961	12.223	12.227	1.318	93.125	745	0.0871	0.1581	0.3066	0.4259	8.4	-8.403	6985	5224	4133	0.030486
QC_Shew_13_01_Run-03_2Feb13_Methow_12-12-19	0.001585	0.002378	33.5857	74.1982	18.53	19.36	14.38	14.93	19.12	4.848	4.844	995	9930	1.939	1.211	33	30	790.4095	0.021261	0.669899	0.168594	2.144	836.2	406480	279.281	829434	-2.80E-03	0.019606	-1.436	-1.436	11.167	102.4	668	0.0586	0.1523	0.234	0.3276	7.58	-7.578	4829	4206	3680	0.035054
QC_Shew_13_01_Run-03_4Feb13_Methow_12-10-05	0.000523	0.004184	35.1902	107.3026	18.23	20.02	14.24	12.83	19.9	3.816	3.758	1110	11077	1.823	1.166	119	106	863.1131	0.071084	0.601687	0.143133	0.701	863.15	1259450	276.105	2735150	0.001308	0.015892	0.649	0.65	3.092	102.8	746	0.1109	0.2106	0.3368	0.4242	8.78	-8.784	7335	6140	5018	0.034874
QC_Shew_13_01_Run-03_5Feb13_Methow_12-10-05	0.001679	0.003874	33.6625	113.5685	20.73	21.49	13.06	16.88	20.89	3.871	2.955	1090	10905	1.962	1.229	1	0	901.8236	0.120452	0.499887	0.11322	0.235	607.6	2879200	191.232	7669400	-0.000566	0.014487	-0.288	-0.286	1.4	92.91	753	0.0766	0.2066	0.3138	0.4278	8.53	-8.527	7465	6078	4889	0.030886
QC_Shew_13_01_Run-04_11Feb13_Methow_12-12-19	0.000804	0.003352	34.7403	105.8713	19.72	20.47	15.62	16.15	19.84	3.724	3.604	1087	10874	1.903	1.211	0	0	872.7567	0.074414	0.647044	0.156218	1.122	872.95	768410	285.957	1620900	0.002594	0.014982	1.228	1.228	4.784	107.15	811	0.0816	0.2067	0.3173	0.4305	8.34	-8.342	7174	6030	4922	0.030272
QC_Shew_13_01_Run-04_13Feb13_Methow_12-12-19	0.000958	0.004072	34.5038	119.2912	19.54	20.39	13.86	15.99	19.94	3.633	3.437	1091	10906	1.989	1.237	0	0	878.431	0.096059	0.678074	0.171112	0.874	892.35	1052600	295.162	2294000	0.00823	0.017114	3.921	3.922	3.6	104.8	777	0.0989	0.237	0.3444	0.4672	8.97	-8.968	8016	6689	5391	0.031905
QC_Shew_13_01_Run-04_17Jan13_Methow_12-10-05	0.006012	0.04008	20.648	48.3824	20.68	25.2	14.46	21.02	20.55	4.5	3.294	670	6686	2.005	1.255	39	47	730.0393	0.144674	0.388712	0.053259	5.772	844.4	1357700	997.467	2737050	0.010657	0.017834	6.465	6.465	3.469	125	727	0.0084	0.0661	0.1048	0.2101	6.55	-6.551	1951	1202	1004	0.041833
QC_Shew_13_01_Run-04_28Jan13_Methow_12-12-19	0.000375	0.003124	33.7642	117.1359	19.7	20.26	9.74	18.61	19.93	3.438	3.544	1078	10777	1.924	1.207	1	1	877.4351	0.093355	0.59209	0.132904	0.578	781.75	1585950	210.948	4378900	0.023374	0.030263	11.553	11.554	2.086	90.19	731	0.0731	0.2188	0.3413	0.459	8.86	-8.864	7702	6451	5168	0.033282
QC_Shew_13_01_Run-04_29Jan13_Methow_12-12-19	0.001022	0.002556	33.3164	115.8589	19.76	20.35	11.2	17.84	20.1	3.649	3.482	1062	10619	1.936	1.247	0	0	873.0536	0.087966	0.599812	0.129955	0.499	707.35	1697400	214.811	4583600	0.024044	0.031278	11.857	11.858	2.096	91.085	740	0.0773	0.2206	0.3425	0.4475	8.79	-8.79	7512	6346	5130	0.033138
QC_Shew_13_01_Run-05_11Feb13_Methow_12-10-05	0	0	94.1796	0.2655	33.26	36.44	31.97	17.12	36.89	2	1.2	2994	29927	1.726	1.194	1	0	918.4496	0	3.272727	0.272727	14.1395	380.1	21533	27.49	122596	0.006312	0.014983	2.448	2.537	25	45.73	675	0	0	0.0012	0.0082	5.84	-5.84	47	28	24	0.041667
QC_Shew_13_01_Run-05_15Feb13_Methow_12-10-05	0.001536	0.003072	20.4835	15.8176	31.89	37.21	21.06	28.55	39.07	6.592	5.917	440	4400	2.01	1.251	0	0	717.1327	0	0.61157	0.162534	500	523.6	4428.4	320.755	28814	0.003656	0.034383	2.134	2.155	100	58.88	623	0.0067	0.0181	0.0503	0.1416	6.58	-6.578	618	527	525	0.049524
QC_Shew_13_01_Run-05_19Feb13_Methow_12-10-05	0.003642	0.001214	30.3413	40.7036	25.97	26.47	16.11	41.44	26.08	6.202	5.039	731	7313	2.044	1.283	3	0	760.9195	0	0.56613	0.153254	63.9835	749.6	18784	291.979	64981	0.005394	0.018242	3.022	3.024	88.447	91.79	833	0.0447	0.0943	0.1411	0.2502	7.09	-7.088	2272	1895	1782	0.090909
QC_Shew_13_01_Run-05_29Jan13_Methow_12-10-05	0.001207	0.007119	34.1557	119.775	20.47	21.28	13.45	14.86	20.93	3.587	3.143	1103	11031	1.867	1.238	0	0	911.3198	0.107111	0.576444	0.135778	0.3045	663.7	3274650	304.187	7012900	0.026245	0.033203	12.487	12.489	1.302	87.15	753	0.1047	0.2159	0.3515	0.4401	8.97	-8.972	7986	6258	5014	0.031113
QC_Shew_13_01_Run-05_30Jan13_Methow_12-12-19	0.000149	0.001788	31.5062	105.4078	19.93	20.31	16.22	17.76	19.74	3.974	3.518	989	9897	1.882	1.234	0	0	883.332	0.12618	0.503673	0.117524	2.2835	739	435490	142.332	1198000	0.026817	0.033978	13.628	13.629	8.758	70.47	604	0.0828	0.2126	0.3172	0.4055	8.85	-8.854	6477	5559	4556	0.03007
QC_Shew_13_01_Run-05_9Feb13_Methow_12-10-05	0.001428	0.007424	31.1897	55.3708	25.01	26.02	18.32	25.16	26.11	3.821	3.634	961	9605	2.134	1.275	0	0	802.373	0.041799	0.45343	0.08587	0.468	516.45	1117950	274.805	2337000	0.001965	0.019324	1.103	1.104	3.426	123.25	845	0.0324	0.081	0.1304	0.2624	6.72	-6.722	3379	2655	2303	0.028224
QC_Shew_13_01_Run-06_11Feb13_Methow_12-12-19	0.000807	0.003764	33.7088	108.8143	19.44	20.52	14.44	16.03	20.12	3.809	3.558	1060	10594	1.92	1.222	1	0	873.9364	0.075738	0.654942	0.1543	1.056	884.1	814715	245.966	1727600	0.00318	0.015181	1.536	1.537	4.462	108.7	807	0.0774	0.2057	0.321	0.4313	8.35	-8.353	7147	6073	4973	0.032174
QC_Shew_13_01_Run-06_16Jan13_Methow_12-12-19	0	0.018182	9.7596	2.9714	10.61	9.3	4.23	14.38	9.26	2	0	308	3081	1.892	1.276	139	122	949.7067	0	3.857143	2.857143	62.964	159.3	9174.95	27.059	55353	0.017101	0.021379	4.768	5.782	25	21.69	274	0	0	0.0007	0.0186	5.7	-5.705	55	20	15	0
QC_Shew_13_01_Run-06_21Jan13_Methow_12-12-19	0	0	84.9795	0.2942	6.03	5.35	4.27	30.64	5.51	0	0	2667	26652	1.741	1.091	0	1	891.3955	0	3.857143	2	62.787	136.8	4565.5	173.979	60256	0.030702	0.030786	11.576	11.992	25	29.965	285	0	0.0002	0.0004	0.0102	6.04	-6.042	49	26	23	0
QC_Shew_13_01_Run-06_9Feb13_Methow_12-12-19	0.000543	0.004483	34.0241	106.7773	19.59	20.56	14.33	15.4	20.02	3.749	3.228	1074	10742	1.925	1.226	0	0	872.9706	0.080844	0.638517	0.153965	0.807	772.2	1008300	313.813	2203200	0.001379	0.015134	0.695	0.695	3.883	103.05	794	0.0738	0.1952	0.3088	0.4328	8.27	-8.274	7083	5939	4851	0.030303
QC_Shew_13_01_Run-07_20Feb13_Methow_12-10-05	0.012712	0.009887	36.0425	9.8495	26.41	18.84	37.02	56.78	17.47	5.551	2.042	803	8007	2.115	1.222	17	20	781.0934	0	1.248322	0.11745	19.6485	183.15	7620.4	98.413	68043	0.01317	0.021652	6.93	6.946	100	34.76	557	0.0076	0.0161	0.0432	0.1195	6.29	-6.289	701	408	378	0.005291
QC_Shew_13_01_Run-07_28Jan13_Methow_12-10-05	0.000703	0.009142	30.8316	90.9781	19.88	20.07	9.68	14.35	20.38	3.601	2.894	981	9774	2.025	1.243	7	11	932.1313	0.108654	0.573718	0.119872	1.627	260.15	304960	686.241	7546400	0.025205	0.031524	12.161	12.161	1.283	77.045	756	0.0563	0.1831	0.2946	0.4403	8.15	-8.154	5498	3940	3116	0.027599
QC_Shew_13_01_Run-07_5Feb13_Methow_12-10-05	0.000685	0.003837	33.6599	106.8631	20.89	21.94	13.08	16.5	21.32	3.657	3.016	1087	10862	1.912	1.213	5	5	897.4389	0.114683	0.49952	0.121161	0.243	570	2652100	159.811	6548600	-0.00025	0.015635	-0.119	-0.117	1.504	93.89	775	0.0606	0.1915	0.3027	0.4112	8.11	-8.113	7017	5818	4677	0.031217
QC_Shew_13_01_Run-08_16Jan13_Methow_12-12-19	0	0	2.0001	2.4999	4.34	5.17	6	3.81	3.92	0	0	58	581	1	0.577	145	161	931.7787	0	3	3	207.817	945.9	1500.8	44.486	81754	0.017339	0.019053	7.396	7.77	25	18.6	240	0	0	0.0005	0.003	5.54	-5.54	7	5	4	0
QC_Shew_13_01_Run-08_4Feb13_Methow_12-12-19	0.001124	0.002528	34.8458	100.873	18.68	20.06	14.56	15.61	20.16	4.041	3.878	1067	10672	1.915	1.217	10	10	832.4126	0.043538	0.708653	0.169496	1.413	892.5	623665	243.29	1359700	-0.000278	0.016935	-0.128	-0.127	6.803	99.825	720	0.0888	0.2054	0.3031	0.415	8.51	-8.514	6842	5798	4847	0.033216
QC_Shew_13_01_Run-09_19Feb13_Methow_12-10-05	0.004897	0.001469	30.3479	33.6432	27.66	29.2	16.5	43.36	28.68	6.281	4.375	714	7143	2.053	1.271	0	0	759.7958	0	0.566723	0.143581	76.175	666.8	14793.5	244.695	58083	0.004878	0.021306	2.708	2.708	98.796	80.87	834	0.0338	0.0739	0.1202	0.2263	6.91	-6.914	1876	1554	1474	0.090231
QC_Shew_13_01_Run-09_28Jan13_Methow_12-10-05	0.000559	0.012295	26.6982	99.1453	20.11	23.18	6.69	13.77	23.38	3.324	2.847	848	8473	1.965	1.24	4	7	932.319	0.099589	0.593087	0.127995	3.582	148.4	65157	506.328	7708800	0.026395	0.03207	12.488	12.489	1.21	76.32	775	0.0318	0.2014	0.3162	0.4476	8	-7.999	5195	3806	2991	0.024072
QC_Shew_13_01_Run-10_11Feb13_Methow_12-12-19	0.000801	0.00427	34.0119	108.7267	19.81	20.58	15.43	15.77	20.11	3.638	3.598	1077	10776	1.924	1.217	0	0	878.1765	0.090265	0.637168	0.143616	0.8125	766.75	1009050	270.012	2174250	0.00246	0.014571	1.171	1.173	3.78	102.6	797	0.0807	0.1958	0.3189	0.4329	8.33	-8.335	7207	6060	4946	0.031743
QC_Shew_13_01_Run-10_16Jan13_Methow_12-12-19	0	0	51.1346	0.0587	5.75	6.17	6.96	6.55	4.24	0	0	1487	13766	15.216	0.306	108	109	1047.144	0	0	0	195.612	261.1	1281	2.518	169237	0.013746	0.015031	3.832	5.773	25	38.01	318	0	0	0.0005	0.001	5.51	-5.511	3	2	1	0
QC_Shew_13_01_Run-11_15Feb13_Methow_12-10-05	0.004405	0	16.7293	6.8144	39.65	42.55	23	46.44	45.27	7.952	7	318	3174	1.759	1.165	0	0	717.1156	0	0.518797	0.157895	500	351.05	1028.1	148.295	16175	0.006054	0.035911	3.691	3.758	100	39.315	440	0.0005	0.0064	0.0119	0.0846	6.44	-6.437	216	183	183	0.054645
QC_Shew_13_01_Run-14_21Jan13_Methow_12-12-19	0.000956	0.003106	34.5152	119.7154	18.68	19.76	7.52	17.87	19.34	3.621	3.484	1102	11030	1.889	1.218	0	0	863.7915	0.103418	0.566421	0.124838	0.642	850.5	1509300	230.374	3754950	0.017149	0.02459	8.764	8.764	2.423	96.24	753	0.0894	0.2322	0.3436	0.4591	9	-8.998	8076	6831	5517	0.02737
